County,Foreign_Born,Home_Ownership,Bachelor's_Degree
"Fairfax city, VA",29.58089267,68.2550115,60.05268317
"Falls Church city, VA",15.52552141,55.59233449,78.87149918
"Franklin city, VA",3.234073712,55.62854583,23.18430818
"Fredericksburg city, VA",11.31007148,38.45335225,43.47517311
"Galax city, VA",7.776282339,70.5500382,17.46389892
"Hampton city, VA",5.492030871,55.58030277,27.66976126
"Harrisonburg city, VA",17.58071991,38.11690585,35.19314938
"Hopewell city, VA",3.328126356,53.56225931,11.10222578
"Lexington city, VA",4.601143479,52.78754395,60.23166023
"Lynchburg city, VA",4.170982492,48.71670702,37.98379431
"Manassas city, VA",29.41576725,73.95953757,34.5384282
"Manassas Park city, VA",36.547334,63.41696993,25.0153765
"Martinsville city, VA",5.066843932,54.53091684,20.29797244
"Newport News city, VA",7.859311358,47.61280064,28.67744324
"Norfolk city, VA",7.379321695,44.77861765,32.16710217
"Norton city, VA",0.05452562704,53.01507538,19.37406855
"Petersburg city, VA",4.416583987,37.42773584,21.76134131
"Poquoson city, VA",4.615754468,82.07000215,38.4474677
"Portsmouth city, VA",3.120635833,56.05205072,21.24742661
"Radford city, VA",3.376274498,45.72891897,44.77530392
"Richmond city, VA",7.42216216,43.23277438,44.12479413
"Roanoke city, VA",6.927519579,52.1141896,28.41060839
"Salem city, VA",4.154185717,63.97212544,32.52267344
"Staunton city, VA",4.186701067,59.48120029,33.56212889
"Suffolk city, VA",3.851100616,70.44440773,32.08192182
"Virginia Beach city, VA",9.281502511,64.55188218,39.78455174
"Waynesboro city, VA",5.680139654,56.86565582,27.21691246
"Williamsburg city, VA",8.439881183,50.88078656,50.61134235
"Winchester city, VA",12.17307761,43.94223054,32.26235438
"Adams County, WA",22.88271635,64.91116751,14.71842246
"Asotin County, WA",3.200715244,72.2076008,23.09928859
"Benton County, WA",11.56243978,68.05016621,32.33842643
"Chelan County, WA",13.99792605,63.45104228,29.53301246
"Clallam County, WA",5.014676787,72.94303797,30.82268437
"Clark County, WA",10.77503863,66.72773386,32.18976813
"Columbia County, WA",3.592964824,75.05543237,26.64680569
"Cowlitz County, WA",4.134838774,66.40257604,16.59357484
"Douglas County, WA",15.40670078,69.92374305,21.72716505
"Ferry County, WA",2.286501377,76.16528926,18.11476884
"Franklin County, WA",22.1859099,69.92592593,20.0383884
"Garfield County, WA",1.385281385,77.5024777,27.00471698
"Grant County, WA",16.46376519,64.76860928,17.66875813
"Grays Harbor County, WA",4.745480495,71.23756008,17.17759177
"Island County, WA",7.521673795,73.82669446,35.36027899
"Jefferson County, WA",4.535538993,80.37707296,43.4584142
"King County, WA",24.54516138,56.20144717,54.84588041
"Kitsap County, WA",6.805102193,69.83806623,35.32940293
"Kittitas County, WA",3.37880425,61.54805195,36.05595987
"Klickitat County, WA",10.10614966,74.99480141,30.7903499
"Lewis County, WA",5.005867196,72.94595538,19.75754274
"Lincoln County, WA",2.047843422,77.84642542,23.01053433
"Mason County, WA",6.403948345,79.18628374,21.44255538
"Okanogan County, WA",12.22836357,69.78535725,22.64403602
"Pacific County, WA",7.150795008,82.13116288,23.71245799
"Pend Oreille County, WA",1.672807664,76.05020045,21.49025909
"Pierce County, WA",10.47211459,64.55675092,29.31626926
"San Juan County, WA",7.621798789,77.524844,52.59784076
"Skagit County, WA",9.417670683,70.33291358,28.67388186
"Skamania County, WA",3.895032184,81.23441397,26.35548754
"Snohomish County, WA",17.74265788,68.56356231,35.36542498
"Spokane County, WA",5.207801586,63.75161574,31.93051586
"Stevens County, WA",2.16145722,79.72497428,20.94500754
"Thurston County, WA",8.380681818,67.27170578,36.40486063
"Wahkiakum County, WA",4.401251117,85.26100307,22.13851058
"Walla Walla County, WA",10.00321802,66.15023066,29.87276235
"Whatcom County, WA",9.87935,63.00468351,37.01559283
"Whitman County, WA",9.471585244,45.2207315,50.90789582
"Yakima County, WA",18.74694995,62.32497253,18.19779825
"Barbour County, WV",0.425066014,75.10796338,11.77247429
"Berkeley County, WV",4.506704087,75.39770854,24.3191849
"Boone County, WV",0.4238654688,79.06656657,11.66666667
"Braxton County, WV",0.1359456218,81.4977009,11.74128282
"Brooke County, WV",1.279699315,74.68987804,21.89884322
"Cabell County, WV",1.655935721,64.62655068,30.30245084
"Calhoun County, WV",0.1751871317,78.14569536,8.329800763
"Clay County, WV",0.03727171077,81.78010471,12.60474238
"Doddridge County, WV",0.7901108704,89.85074627,12.00462351
"Fayette County, WV",0.3378961648,75.68703727,15.79519218
"Gilmer County, WV",2.256851155,74.29643527,20.21558245
"Grant County, WV",0.8156606852,80.3125,13.21656051
"Greenbrier County, WV",1.588119412,74.89133388,20.89497193
"Hampshire County, WV",0.8549946294,81.30424002,14.55743771
"Hancock County, WV",0.7195488982,73.50789372,19.09239004
"Hardy County, WV",0.7368938171,77.43902439,14.89790049
"Harrison County, WV",0.9945036592,73.6789246,24.66508557
"Jackson County, WV",1.184153868,76.68640115,18.62399194
"Jefferson County, WV",4.419137536,79.60134128,32.17479624
"Kanawha County, WV",1.892214903,69.71340548,28.16770568
"Lewis County, WV",0.3309692671,72.7445533,17.60487925
"Lincoln County, WV",0.3821656051,77.93209877,8.077242525
"Logan County, WV",0.5347758887,75.71717172,13.27091565
"McDowell County, WV",1.480619745,77.07346876,6.649746193
"Marion County, WV",0.7794426451,75.26751289,25.06862085
"Marshall County, WV",0.6719328723,79.63500622,19.04007045
"Mason County, WV",0.1530131827,84.23913043,15.47528517
"Mercer County, WV",0.7979170166,69.9521883,20.57410578
"Mineral County, WV",0.4228957228,81.01974934,23.06025588
"Mingo County, WV",0.3409187761,72.55031343,9.560103223
"Monongalia County, WV",4.877910707,57.00357418,48.27379396
"Monroe County, WV",1.318539958,81.65796345,15.22757697
"Morgan County, WV",1.253118292,84.31872962,18.69831547
"Nicholas County, WV",1.478232619,80.22604728,18.42946023
"Ohio County, WV",2.036756347,68.37078973,33.179152
"Pendleton County, WV",0.09746588694,82.80389665,19.23490221
"Pleasants County, WV",0.406717397,85.45853124,12.0626151
"Pocahontas County, WV",0.7430730479,84.37817689,14.76476476
"Preston County, WV",1.511430743,80.72565951,17.56629899
"Putnam County, WV",1.353165815,82.12659584,29.53576095
"Raleigh County, WV",1.141272896,75.06378636,20.55118856
"Randolph County, WV",0.4749151937,74.41613588,17.63015633
"Ritchie County, WV",1.0697073,83.91157507,12.31953802
"Roane County, WV",0.3635845156,73.96081304,13.62017804
"Summers County, WV",0.7592824364,78.89570552,16.54286927
"Taylor County, WV",0.4035658354,80.27454491,18.34741938
"Tucker County, WV",0.1778568253,80.2538787,24.83296214
"Tyler County, WV",0.3238963532,88.67028494,16.38628276
"Upshur County, WV",0.4314136126,76.86903638,16.64636375
"Wayne County, WV",0.8964117843,76.73641286,18.31393273
"Webster County, WV",0.02391772303,78.40531561,11.50299304
"Wetzel County, WV",0.3326172822,80.73707558,13.44007763
"Wirt County, WV",0.1922337562,84.55095393,15.15072765
"Wood County, WV",1.113062464,74.65957686,22.03229657
"Wyoming County, WV",0.1648067053,80.38581046,11.42616689
"Adams County, WI",2.527737578,84.7972973,15.62424681
"Ashland County, WI",1.265507138,71.79374817,20.6716954
"Barron County, WI",3.084634664,75.29822368,20.73280789
"Bayfield County, WI",1.276674479,82.81063914,33.56715823
"Brown County, WI",5.415938568,64.73472905,31.7366132
"Buffalo County, WI",1.470477905,77.61752137,21.00133374
"Burnett County, WI",1.521647244,84.6759193,22.08631973
"Calumet County, WI",3.321174156,81.41174199,31.70731707
"Chippewa County, WI",1.583300631,73.80156499,23.20553351
"Clark County, WI",2.916174394,78.03778955,13.1150582
"Columbia County, WI",2.493478858,75.83928868,24.1850885
"Crawford County, WI",1.749054146,74.64853301,17.51824818
"Dane County, WI",8.431462553,57.90389495,53.9857964
"Dodge County, WI",2.572108905,70.59946652,19.57040943
"Door County, WI",2.746521073,81.10685644,35.25954946
"Douglas County, WI",2.188605643,70.4588708,27.20395877
"Dunn County, WI",2.852656951,66.3382975,28.56377278
"Eau Claire County, WI",3.449482956,63.51780796,35.36999926
"Florence County, WI",0.2404897245,89.57732949,22.51178264
"Fond du Lac County, WI",3.427956204,70.64529834,22.30258201
"Forest County, WI",0.5628314753,81.27853881,15.74060427
"Grant County, WI",1.529647776,69.67225495,24.2121445
"Green County, WI",1.93978309,75.37514429,26.14902375
"Green Lake County, WI",1.95883308,76.73520249,22.42630721
"Iowa County, WI",1.699907431,78.01939765,27.75343439
"Iron County, WI",1.352672751,84.93709623,23.73430539
"Jackson County, WI",1.870407482,75.59449312,15.87982833
"Jefferson County, WI",3.160638645,73.13647293,27.87257292
"Juneau County, WI",2.434912905,79.26023778,16.11675127
"Kenosha County, WI",7.101065249,67.37126152,29.41669504
"Kewaunee County, WI",2.245989305,86.27379653,20.25773899
"La Crosse County, WI",2.897284887,62.17341916,35.8479922
"Lafayette County, WI",2.847571189,79.23932652,19.87861729
"Langlade County, WI",1.030135301,77.03422954,15.83060071
"Lincoln County, WI",1.263995493,78.47210862,18.7745373
"Manitowoc County, WI",3.190467985,75.98967298,23.09609148
"Marathon County, WI",4.268611232,72.90914241,27.04629668
"Marinette County, WI",1.331675712,79.49808821,17.87852592
"Marquette County, WI",1.773481017,80.08784773,14.45382451
"Menominee County, WI",0.18695957,70.1606733,18.93086817
"Milwaukee County, WI",9.427337704,49.3804705,33.08455788
"Monroe County, WI",2.551506233,71.51511783,20.1083125
"Oconto County, WI",0.9398688793,84.36161097,17.34552026
"Oneida County, WI",1.380988915,82.58512518,27.08010869
"Outagamie County, WI",3.889597138,71.46491663,31.55572636
"Ozaukee County, WI",5.068396098,73.41640429,49.80067321
"Pepin County, WI",1.833491783,82.03378817,22.82031842
"Pierce County, WI",2.02194989,74.40877846,31.02395053
"Polk County, WI",1.398244992,80.56544729,22.75676003
"Portage County, WI",3.705126563,69.74173518,33.60544812
"Price County, WI",1.471633727,79.5173454,16.08927071
"Racine County, WI",5.28193314,69.96333755,27.99917055
"Richland County, WI",2.445526194,76.54252362,19.93352789
"Rock County, WI",4.930501718,69.93181716,24.39013537
"Rusk County, WI",1.156640102,78.90145396,17.11919892
"St. Croix County, WI",2.207952897,79.11898678,37.78063062
"Sauk County, WI",3.123477096,73.17760773,25.15817299
"Sawyer County, WI",1.351276513,75.91961023,26.91886365
"Shawano County, WI",1.06737172,79.30102684,18.17126864
"Sheboygan County, WI",6.023390323,71.6875701,26.64061644
"Taylor County, WI",1.296361179,80.04900696,15.82997699
"Trempealeau County, WI",4.48515271,74.17138238,19.67268351
"Vernon County, WI",1.012625361,79.74314069,24.31752178
"Vilas County, WI",1.563985138,83.46634119,29.16459884
"Walworth County, WI",6.024142228,69.70056189,30.80773703
"Washburn County, WI",1.390470482,81.30170987,23.10987703
"Washington County, WI",2.528463483,77.26683132,33.94111846
"Waukesha County, WI",5.377740676,76.69444227,47.17281876
"Waupaca County, WI",1.314113697,76.16193245,19.45004243
"Waushara County, WI",2.561608301,82.88048829,16.50708746
"Winnebago County, WI",3.369217919,66.01059172,29.32913017
"Wood County, WI",1.896463352,73.02976134,21.31902999
"Albany County, WY",6.856762159,50.55248619,55.94047675
"Big Horn County, WY",3.378956373,77.09995307,20.51797838
"Campbell County, WY",3.068911795,78.2626078,21.91477404
"Carbon County, WY",3.970155384,72.78946468,21.06248768
"Converse County, WY",2.644038167,80.51626591,21.95789474
"Crook County, WY",2.080462937,78.36660617,23.27739388
"Fremont County, WY",1.586213898,70.6916604,24.25245378
"Goshen County, WY",1.715374841,75.26139278,23.9703737
"Hot Springs County, WY",0.6715771231,71.40142518,28.23458283
"Johnson County, WY",2.729615745,71.44296147,31.81818182
"Laramie County, WY",3.25371825,72.1906924,30.48969449
"Lincoln County, WY",2.935232899,79.38130817,23.09381389
"Natrona County, WY",2.16335874,72.76789786,26.5816922
"Niobrara County, WY",0,70.42910448,20.03188098
"Park County, WY",2.071758485,73.55555556,32.75830001
"Platte County, WY",0.8006498027,74.07407407,22.12416312
"Sheridan County, WY",2.133051065,68.96525333,32.12827724
"Sublette County, WY",2.965572094,82.88754674,25.58214748
"Sweetwater County, WY",5.79148744,73.35169881,19.98260491
"Teton County, WY",12.47322882,62.23950233,60.29206065
"Uinta County, WY",2.195074467,77.95939889,19.10501733
"Washakie County, WY",1.372168285,71.64616286,21.1374751
"Weston County, WY",0.96069869,90.030326,17.6122449
"Adjuntas Municipio, PR",0.1502336969,69.72182596,16.33244377
"Aguada Municipio, PR",0.7105637139,75.51146931,21.53905375
"Aguadilla Municipio, PR",1.196303331,58.15704388,24.73410217
"Aguas Buenas Municipio, PR",0.4806098774,65.00394989,19.54874168
"Aibonito Municipio, PR",0.7004683364,77.47637576,22.60120961
"AÃ±asco Municipio, PR",0.553006236,72.57051502,21.67942132
"Arecibo Municipio, PR",0.7487072474,62.93172052,25.98969968
"Arroyo Municipio, PR",0.32284611,77.18539866,24.88316727
"Barceloneta Municipio, PR",0.5485754734,73.24933366,23.11713574
"Barranquitas Municipio, PR",0.6020969584,67.5862827,22.29217271
"BayamÃ³n Municipio, PR",3.861636448,69.2800139,30.80563183
"Cabo Rojo Municipio, PR",1.238745929,74.34540073,28.07505606
"Caguas Municipio, PR",2.545514782,66.72575285,34.39138717
"Camuy Municipio, PR",1.173128036,75.72723349,21.31329765
"CanÃ³vanas Municipio, PR",4.01724383,71.77134312,26.26375065
"Carolina Municipio, PR",6.345457613,69.24357255,34.062429
"CataÃ±o Municipio, PR",2.341717259,60.41619286,21.75415599
"Cayey Municipio, PR",1.014237876,63.07968547,27.80411769
"Ceiba Municipio, PR",2.185501066,73.9499764,22.05707491
"Ciales Municipio, PR",0.3781611912,71.83253764,15.9100008
"Cidra Municipio, PR",0.4393562803,67.07960864,26.03958348
"Coamo Municipio, PR",0.8334056776,76.31476432,23.01094466
"ComerÃ­o Municipio, PR",0,55.51660517,16.11299272
"Corozal Municipio, PR",0.5455759018,75.8607923,20.9665037
"Culebra Municipio, PR",1.433389545,61.5212528,15.64039409
"Dorado Municipio, PR",2.322137149,79.78242678,33.08094606
"Fajardo Municipio, PR",1.463231616,68.89259878,29.36715369
"Florida Municipio, PR",0,71.00022376,18.62623762
"GuÃ¡nica Municipio, PR",0.248501681,69.80442332,14.05001025
"Guayama Municipio, PR",0.9459645263,70.81860401,22.28011033
"Guayanilla Municipio, PR",0.3338992643,73.11522048,24.31565775
"Guaynabo Municipio, PR",5.71610425,71.16901745,47.68960102
"Gurabo Municipio, PR",0.9033245304,76.96296296,33.81637582
"Hatillo Municipio, PR",0.1147925907,73.99837073,30.01981162
"Hormigueros Municipio, PR",1.984458288,70.56523864,29.05111928
"Humacao Municipio, PR",1.663742632,75.43117654,24.22104956
"Isabela Municipio, PR",1.221477451,59.45563565,25.35286368
"Jayuya Municipio, PR",0.5432568247,59.33265925,20.77572965
"Juana DÃ­az Municipio, PR",0.2913690027,76.06266855,26.82963725
"Juncos Municipio, PR",0.5253466205,72.89463674,21.64905345
"Lajas Municipio, PR",0.4525471942,69.36662607,19.80770331
"Lares Municipio, PR",0.8252947481,66.5322184,20.38769733
"Las MarÃ­as Municipio, PR",0.4758667573,74.32035268,17.668751
"Las Piedras Municipio, PR",1.398900254,76.86390048,27.39901938
"LoÃ­za Municipio, PR",1.891433418,69.57481413,16.72213464
"Luquillo Municipio, PR",1.411153759,69.76470588,22.70980633
"ManatÃ­ Municipio, PR",0.6029000254,73.56777057,23.79281595
"Maricao Municipio, PR",0.8778483377,74.50052576,10.48122953
"Maunabo Municipio, PR",0.7194925684,71.18214105,13.82265276
"MayagÃ¼ez Municipio, PR",1.967794722,52.9870838,27.25498481
"Moca Municipio, PR",0.832374274,63.21110608,23.38293688
"Morovis Municipio, PR",0.3454412227,71.04994903,18.71382011
"Naguabo Municipio, PR",0.5312767781,72.26777628,22.83512349
"Naranjito Municipio, PR",0.2606935821,67.20946579,18.14200961
"Orocovis Municipio, PR",0.9495743287,68.09481743,17.39785228
"Patillas Municipio, PR",0.5650781691,68.4796643,19.94344644
"PeÃ±uelas Municipio, PR",0.2561828752,68.78512754,25.3685245
"Ponce Municipio, PR",1.172532994,69.80765238,29.91792884
"Quebradillas Municipio, PR",0.896346644,66.52858326,20.90993178
"RincÃ³n Municipio, PR",1.088103403,71.70276457,23.33617021
"RÃ­o Grande Municipio, PR",1.464622742,72.68005757,25.39879783
